age_yrs,n_bedrooms,house_sqm,garden_sqm,pollution_idx,crime_idx,distance_to_station_km
12,2,178,0,54,40,3.83
7,2,146,65,55,27,7.42
10,3,248,64,52,69,4.3
15,4,211,102,71,62,4.81
13,2,172,53,51,46,3.66
8,3,157,0,36,47,5.37
16,3,234,88,49,51,3.07
12,3,191,64,71,44,6.55
10,3,229,88,62,49,3.71
9,4,201,74,51,14,3.83
14,2,172,62,49,58,4.11
9,3,224,62,54,23,6.2
9,2,155,57,59,56,5.45
15,2,198,112,44,40,3.39
8,2,218,0,46,35,3.51
14,2,164,50,82,64,5.72
10,3,187,0,47,48,4.16
8,3,212,73,45,40,5.03
9,2,161,74,57,38,4.89
9,2,239,71,48,34,4.43
8,3,236,0,58,59,4.5
5,3,177,68,15,28,3.77
12,4,306,85,39,46,2.84
13,3,222,0,42,46,4.0
11,3,244,99,44,43,4.3
7,3,204,0,44,50,4.04
12,4,266,91,79,35,3.39
9,3,234,64,68,49,5.3
13,3,234,0,57,49,3.75
13,4,209,0,76,44,4.93
12,4,261,0,65,36,3.19
9,3,186,75,59,35,5.57
12,3,149,0,55,47,5.53
11,3,180,65,56,55,4.45
8,2,155,43,53,53,6.78
15,3,210,99,65,67,4.75
14,3,227,89,61,54,2.77
12,2,171,71,52,35,5.7
11,2,233,0,36,49,4.36
8,3,215,70,59,50,2.63
12,3,201,110,48,74,5.14
9,3,196,0,80,74,3.92
3,3,197,0,31,31,4.6
15,3,219,82,40,38,5.63
10,3,200,0,65,36,5.12
14,3,217,122,44,46,2.35
6,2,178,82,35,47,6.17
11,2,215,60,64,62,5.32
9,2,153,50,42,27,6.6
11,3,204,83,55,30,5.24
11,3,174,85,40,35,3.6
6,2,155,0,54,51,5.9
12,3,172,80,30,37,3.86
10,3,214,105,53,33,2.63
10,3,190,83,43,36,6.75
7,2,180,52,55,44,5.42
12,3,168,70,54,38,4.88
8,2,109,0,47,61,5.56
13,2,126,48,56,65,5.1
11,2,141,0,75,47,7.62
10,3,208,71,59,37,3.9
16,2,150,0,72,62,5.32
6,1,176,66,67,57,4.81
13,2,150,51,43,28,6.51
10,3,205,0,54,43,5.39
11,3,249,84,61,65,3.74
9,2,208,38,48,32,6.2
14,3,178,107,59,64,4.56
13,2,148,0,55,48,5.46
10,3,231,63,72,38,3.97
12,3,258,104,37,35,3.65
13,3,220,56,60,41,4.82
8,1,91,0,46,33,6.0
10,3,187,0,25,57,3.2
12,3,245,79,53,64,3.95
14,2,128,0,38,35,5.82
15,2,153,85,57,63,5.74
13,2,184,74,45,33,4.16
12,3,209,89,56,40,4.92
14,3,224,81,73,41,3.92
10,3,224,97,62,38,3.31
10,3,196,0,74,45,5.27
12,3,291,64,54,32,5.06
10,2,187,0,38,32,6.57
8,2,188,63,46,55,3.14
8,3,240,52,68,48,4.46
11,3,251,90,63,19,4.07
8,3,224,47,79,72,6.09
18,3,204,69,78,32,3.01
10,3,156,80,41,50,2.57
9,1,112,0,35,35,5.26
9,3,176,0,49,27,3.03
16,3,181,108,59,55,4.62
15,3,218,0,52,47,3.76
8,2,187,0,45,48,6.12
11,3,225,109,19,9,5.65
11,2,124,31,36,40,5.95
11,3,179,91,62,38,4.61
16,4,247,111,52,28,4.64
17,3,206,86,73,52,4.06
17,3,210,59,78,49,4.86
11,2,167,61,53,22,6.33
9,1,105,41,39,47,4.65
9,1,104,39,57,68,6.65
10,2,192,96,47,40,4.25
15,3,178,67,55,54,5.02
7,3,217,74,32,59,4.88
9,3,205,65,62,56,3.67
14,4,259,62,60,36,1.57
5,1,141,34,42,25,6.78
11,3,271,107,43,42,3.67
9,3,215,120,53,43,2.86
13,3,205,87,68,42,3.11
18,3,179,51,30,57,5.3
11,3,199,92,37,36,3.87
12,4,236,112,55,38,2.87
11,4,284,0,50,42,4.51
10,2,212,0,35,28,5.73
18,4,169,0,55,93,3.29
7,3,210,72,37,34,3.27
16,2,135,0,48,39,4.94
8,2,180,51,47,73,5.57
15,3,156,64,69,38,5.17
15,2,204,79,33,51,4.72
13,3,203,66,56,48,1.85
13,3,121,55,71,81,3.73
14,2,189,0,67,35,5.56
7,3,236,54,44,38,3.79
16,3,190,114,66,60,4.42
15,2,212,99,42,27,6.01
15,2,178,81,75,60,4.08
13,2,221,75,65,31,3.95
11,2,196,73,37,67,4.0
7,3,182,72,47,56,4.7
11,3,208,87,44,47,3.34
16,2,176,57,61,61,4.01
10,4,284,90,54,70,2.31
14,2,178,47,48,59,5.23
9,3,231,55,70,74,4.15
14,2,125,63,49,47,4.52
12,3,225,72,38,61,4.05
11,2,164,0,40,36,4.8
17,2,131,82,41,32,5.2
8,2,176,93,48,46,4.54
11,2,169,71,57,49,5.08
15,3,197,89,61,53,4.5
13,2,203,69,48,38,5.27
9,3,166,58,84,73,4.06
11,2,167,57,37,47,5.46
13,2,153,65,75,58,4.02
9,2,127,0,50,46,5.78
11,3,183,72,43,34,5.57
5,2,131,59,22,37,5.81
10,2,166,0,42,48,4.01
10,2,151,79,28,18,4.7
14,2,173,0,73,91,5.43
11,2,187,100,34,37,4.91
8,2,199,56,33,64,6.27
17,3,179,72,32,48,5.27
6,2,184,54,54,67,5.79
7,3,204,80,48,28,5.53
11,2,133,34,49,53,4.8
16,3,165,109,51,67,1.61
8,2,214,77,19,55,4.21
11,3,221,93,55,52,5.04
8,3,249,67,63,31,5.52
15,4,235,112,59,42,4.22
14,2,131,40,44,48,5.72
18,2,191,66,65,62,2.95
15,3,148,123,22,41,4.48
15,2,130,72,49,65,4.02
12,3,254,96,54,32,3.47
15,4,194,56,95,80,4.62
13,3,209,91,56,39,3.11
6,2,137,0,47,54,4.59
13,3,275,101,76,44,2.99
10,2,195,63,37,46,4.58
14,2,140,72,31,46,3.94
13,2,78,65,49,57,5.93
13,3,221,75,33,36,3.5
6,2,177,61,74,17,5.76
11,1,175,34,34,40,5.61
9,2,207,62,75,49,5.55
13,4,292,0,48,25,1.31
9,3,199,0,20,49,5.79
12,2,195,93,59,51,4.62
9,2,178,61,63,55,5.34
15,3,179,86,51,59,4.52
9,3,167,111,54,63,3.9
10,3,165,67,54,25,4.04
9,3,240,0,28,37,4.14
10,3,212,0,48,33,4.94
17,3,206,72,62,79,4.13
10,3,145,44,67,44,6.49
12,2,241,7,47,42,4.53
11,2,164,0,53,50,5.72
12,2,151,0,67,34,5.56
5,3,186,68,39,38,4.75
9,2,184,52,36,60,3.32
13,3,151,119,46,72,2.87
11,2,218,75,48,48,5.09
9,3,185,87,47,37,4.04
13,3,162,86,41,24,5.08
10,3,195,69,31,29,4.76
9,2,172,55,38,47,4.25
15,2,150,0,56,61,5.66
13,3,167,71,78,68,5.27
11,2,151,66,53,75,5.24
8,2,178,38,44,28,6.07
11,3,220,0,59,46,3.88
9,3,207,55,35,26,5.61
13,3,271,78,71,66,4.38
12,3,187,67,54,40,5.98
16,3,191,0,66,54,4.39
11,2,166,75,49,58,5.54
8,3,210,70,58,45,4.58
10,2,212,48,72,77,5.18
5,2,181,64,41,50,6.17
17,3,141,85,56,48,4.65
11,3,241,111,47,43,4.66
16,2,147,0,53,41,4.7
9,2,169,0,62,53,4.36
6,3,205,75,69,55,6.08
5,2,154,51,29,13,6.23
11,2,129,33,48,52,4.79
15,4,241,87,70,41,4.47
13,2,184,0,58,43,4.81
9,3,238,94,38,43,3.16
15,3,194,69,52,54,4.76
2,2,205,64,39,51,4.45
7,3,146,60,50,47,4.64
9,3,226,74,46,31,3.98
6,3,238,101,34,40,5.88
15,1,133,34,56,57,6.23
14,2,232,67,44,23,3.56
14,3,241,82,66,55,4.57
12,2,164,66,21,47,5.85
12,3,176,78,54,28,3.63
8,2,234,74,39,33,4.13
10,2,272,0,49,62,4.31
10,2,155,82,30,35,5.09
17,2,147,64,53,53,4.45
17,3,177,118,37,40,4.61
15,3,210,78,43,60,1.95
10,3,149,55,74,53,5.09
15,3,176,74,57,72,3.98
13,3,161,94,72,49,6.01
13,3,155,88,57,64,1.94
13,2,200,61,43,72,4.49
9,2,147,35,64,65,4.72
11,2,145,62,59,61,4.58
9,2,196,67,59,27,5.55
11,3,189,82,38,38,4.37
8,4,233,106,70,24,3.04
11,3,209,79,46,35,4.77
9,3,212,89,31,48,2.83
14,1,85,0,45,66,6.63
17,3,194,119,60,45,4.16
12,2,81,63,45,65,3.74
12,3,183,0,54,63,4.61
9,2,115,78,47,48,4.28
10,3,232,93,60,72,5.01
10,3,217,74,56,46,6.03
15,2,179,67,52,40,4.17
12,2,192,103,49,59,5.01
8,3,178,71,43,48,5.71
8,2,128,102,36,44,3.69
9,3,210,0,48,44,4.88
10,3,259,83,46,52,5.45
13,2,158,0,39,51,5.25
10,2,158,0,48,58,3.9
14,3,241,100,60,49,3.56
13,3,114,0,67,69,3.0
11,2,105,41,46,49,5.51
10,3,217,95,51,37,4.96
10,3,236,0,44,41,3.24
9,2,161,0,56,27,4.3
10,3,170,78,53,42,5.08
9,2,191,0,48,37,6.06
11,2,250,36,49,28,5.68
11,2,160,75,61,64,5.38
10,3,199,72,43,39,5.33
8,2,274,73,31,40,4.45
8,3,195,82,49,39,4.99
10,2,248,75,41,36,4.07
14,3,200,78,55,70,4.84
9,2,204,0,54,51,4.76
10,2,165,49,45,39,3.63
5,3,294,50,61,51,4.03
12,3,158,76,58,56,5.68
14,3,239,100,65,41,3.8
12,3,210,81,19,40,3.38
12,3,189,78,66,28,4.78
12,2,197,54,65,31,5.7
15,3,210,93,78,58,4.01
13,2,146,59,55,54,5.74
9,3,285,0,52,57,5.51
14,2,226,93,74,62,3.39
14,3,254,80,55,22,3.59
14,2,171,0,56,42,6.11
9,3,211,84,55,47,4.95
14,2,183,0,64,64,3.98
9,3,235,77,37,26,4.23
16,2,93,56,59,62,5.1
12,2,198,67,45,43,3.26
9,3,189,71,32,25,4.36
16,2,130,67,63,64,4.57
13,3,187,0,62,63,5.39
13,2,117,81,54,43,4.78
15,2,191,84,62,67,4.72
14,2,197,0,39,54,5.19
12,1,198,48,36,39,7.13
12,3,208,50,60,48,3.2
8,3,209,63,42,23,4.19
8,2,214,0,49,55,3.24
9,2,153,0,52,81,4.96
13,3,205,83,67,65,3.28
13,2,170,99,42,60,3.62
7,1,146,54,36,51,6.17
11,3,173,51,49,56,5.36
15,3,196,105,73,68,4.25
11,3,193,76,41,25,4.18
11,2,153,55,50,45,6.76
14,2,129,76,65,53,4.05
13,3,164,90,33,28,4.99
10,3,201,79,34,45,5.88
14,3,136,0,41,33,6.25
12,2,166,44,57,46,6.41
7,3,279,0,46,32,4.21
12,2,143,61,34,26,4.46
12,2,166,65,39,54,4.2
10,3,160,93,44,61,4.64
11,3,209,91,38,24,3.81
7,2,193,65,39,62,4.63
13,2,141,0,67,43,5.38
11,2,179,51,51,52,5.23
15,1,98,68,42,67,6.33
17,3,132,102,54,65,3.53
13,2,124,65,60,69,4.53
7,1,210,35,57,26,7.41
11,2,160,49,29,49,4.88
7,2,146,40,56,38,4.42
13,3,267,82,43,40,4.82
12,2,151,48,51,50,7.05
12,3,199,0,65,60,4.76
12,1,150,73,41,55,4.74
9,2,188,68,66,31,4.01
7,2,120,0,64,48,7.61
12,3,227,71,65,45,4.88
11,3,234,104,66,52,1.36
21,3,219,63,84,53,4.83
13,2,116,74,47,46,4.36
11,4,276,48,87,43,4.14
12,2,152,36,46,53,6.1
12,3,208,28,77,73,5.43
9,3,199,127,32,58,4.69
10,3,218,98,49,28,5.72
12,3,181,40,59,37,4.51
14,2,181,83,37,63,3.18
11,3,217,92,55,47,4.15
14,3,201,58,45,68,4.9
6,3,213,79,53,45,3.59
11,2,120,0,61,43,5.76
16,3,208,0,41,47,4.37
13,3,148,105,43,33,3.43
15,3,220,73,52,46,4.95
5,3,251,65,34,30,4.98
13,2,150,85,47,84,4.74
10,3,194,0,48,44,3.77
11,3,213,61,53,50,4.06
13,3,308,97,68,50,3.31
17,2,175,85,45,50,4.98
15,2,151,46,51,68,5.26
8,2,157,50,49,42,5.54
10,3,236,56,56,65,4.09
8,3,266,72,56,35,4.01
12,4,272,110,50,57,1.88
9,2,175,77,74,52,4.74
10,2,125,0,54,82,4.75
11,2,131,0,57,40,5.95
10,3,194,80,58,54,6.65
11,3,155,49,48,47,4.9
15,2,147,66,33,31,4.71
10,3,179,0,65,50,6.04
13,3,163,71,55,54,2.75
15,3,229,86,63,73,3.65
7,2,164,21,24,19,5.43
10,3,223,70,84,53,5.55
11,4,263,63,54,13,5.27
10,2,208,84,42,49,3.96
10,3,168,0,32,45,5.21
11,3,237,61,66,14,6.53
13,3,171,88,49,38,3.65
10,1,122,47,44,51,6.14
13,2,85,0,46,44,5.87
10,2,174,77,32,24,4.41
8,2,128,83,28,40,5.16
11,3,267,87,67,41,3.83
11,2,157,32,56,45,6.06
15,3,185,83,47,54,4.61
5,2,139,54,37,26,5.26
13,2,220,89,26,27,5.38
11,2,180,76,46,57,4.33
7,2,191,90,47,48,3.59
12,2,160,45,61,57,4.67
8,3,175,75,59,48,5.26
15,3,190,0,64,69,2.74
9,3,214,93,52,65,5.38
12,3,189,91,41,32,4.1
10,3,211,87,67,36,3.67
21,2,125,61,52,58,5.41
10,2,138,39,40,11,3.52
14,2,180,0,40,40,5.29
14,2,183,37,56,55,4.61
7,3,178,0,47,35,4.66
9,3,202,71,40,16,5.57
12,3,199,82,76,54,4.46
10,2,187,53,63,31,5.21
11,2,184,38,52,35,5.57
8,2,143,53,71,41,4.86
18,3,141,67,34,51,2.94
8,2,192,64,55,39,6.14
11,3,251,0,44,47,2.73
14,2,199,69,64,71,6.11
12,3,178,77,38,61,2.69
9,3,195,120,37,35,3.73
6,2,271,51,45,50,4.13
7,3,294,69,28,22,4.36
11,2,158,63,54,65,4.51
8,3,191,0,44,51,5.01
8,3,183,59,33,58,4.27
9,3,170,55,66,42,6.53
10,2,168,0,46,38,4.97
11,3,168,0,56,61,4.02
11,2,123,56,35,33,5.39
9,2,199,40,59,42,5.67
14,3,185,33,55,20,4.86
9,2,192,98,48,66,4.18
13,3,211,77,57,66,4.23
10,2,188,0,60,25,4.45
11,3,194,96,37,37,4.83
10,3,159,0,45,49,5.02
10,3,237,88,34,52,3.04
15,2,208,82,49,72,2.88
16,2,136,50,80,62,6.04
10,3,206,46,64,18,4.14
9,2,146,76,45,22,4.63
10,2,183,83,34,54,5.6
13,3,168,62,69,50,5.45
13,3,194,60,68,39,3.61
9,2,148,44,39,16,6.76
8,1,121,46,35,38,5.47
10,2,140,44,38,35,4.49
14,3,185,0,67,53,2.7
17,2,145,66,41,30,5.37
10,2,217,0,46,35,5.61
20,1,84,0,49,62,5.08
12,3,188,0,38,32,2.88
8,3,193,83,38,52,6.09
13,2,145,0,56,57,5.22
11,2,204,44,55,36,6.19
15,3,153,74,61,46,5.71
15,3,151,71,47,46,4.07
13,4,201,84,59,41,3.83
16,3,186,82,62,43,3.93
11,4,207,0,76,35,4.55
12,3,197,0,60,43,3.44
6,2,202,66,45,27,4.92
14,2,180,81,67,25,3.16
14,2,193,70,31,60,4.76
13,3,187,0,59,55,4.33
10,3,239,109,39,55,5.17
9,2,180,57,58,59,3.51
9,3,223,65,43,50,5.14
12,3,245,73,44,45,3.86
10,2,155,52,69,61,5.42
9,3,179,84,26,28,4.07
7,2,179,0,71,26,6.38
19,2,221,0,59,42,4.79
13,3,193,58,55,53,4.25
12,3,204,101,63,39,4.01
8,2,192,0,53,51,5.36
9,2,175,78,34,68,4.65
11,2,165,0,37,67,4.81
15,4,195,82,58,57,4.5
6,2,252,50,59,55,5.79
13,2,159,0,47,59,5.49
11,4,242,104,64,42,1.54
14,3,186,107,51,29,1.79
12,2,239,127,52,50,2.73
11,2,162,59,47,46,5.14
12,3,178,61,36,44,4.18
10,3,235,58,72,54,4.73
11,3,241,70,47,56,4.8
9,2,183,60,55,61,4.49
9,3,175,72,64,59,2.68
12,3,127,0,53,32,5.81
12,2,223,96,42,37,5.04
11,3,240,52,44,55,2.9
15,2,156,82,42,47,4.48
10,3,174,42,38,36,4.08
11,2,197,40,65,53,6.35
10,3,249,58,70,64,3.79
13,3,183,49,91,63,4.73
14,3,205,63,45,44,2.71
15,3,270,74,95,74,3.03
12,3,192,0,45,48,4.28
9,3,219,96,64,56,3.01
12,2,161,0,58,72,3.31
15,2,194,84,46,67,6.37
11,2,191,47,58,46,5.37
13,2,149,57,54,42,4.18
9,2,221,0,21,25,4.89
9,2,163,79,48,51,4.25
8,3,213,0,45,41,3.44
14,2,173,0,54,49,4.6
14,2,199,67,58,46,4.65
12,3,197,78,47,56,4.2
12,4,229,63,53,56,3.35
11,2,187,0,52,55,4.68
12,2,183,46,76,34,6.35
15,2,147,0,62,47,4.35
8,3,186,46,47,56,4.25
8,2,172,66,41,45,5.18
10,3,240,93,44,27,4.68
12,2,124,53,38,44,4.48
15,3,177,70,72,57,2.65
7,3,219,98,53,71,4.11
11,3,213,70,45,55,2.75
9,3,252,82,57,34,3.31
13,3,205,73,52,68,5.03
14,3,171,0,50,56,4.16
7,3,215,93,49,33,4.31
13,1,133,39,34,76,5.0
11,3,228,71,30,44,3.57
12,3,221,83,50,60,4.42
16,3,256,77,51,30,4.73
12,2,180,61,65,52,4.95
14,2,234,0,46,44,4.45
14,2,163,54,53,44,4.78
16,3,247,115,37,47,3.17
9,2,221,61,63,69,4.39
7,2,103,70,34,53,6.44
11,3,152,80,36,32,4.56
10,3,208,62,59,30,5.21
17,3,258,121,71,53,2.91
13,3,169,56,60,52,3.3
8,2,152,36,58,46,5.44
15,2,215,78,66,53,4.91
10,3,198,0,54,47,4.11
9,2,222,81,46,46,4.43
11,3,237,97,32,25,5.29
10,2,166,64,50,61,5.52
6,2,172,73,71,51,2.75
13,3,200,94,53,38,1.89
9,3,222,78,45,45,2.24
15,2,205,94,30,40,4.16
11,2,188,65,42,29,5.24
12,2,201,0,57,48,4.36
11,3,214,67,61,46,4.64
10,2,143,0,42,42,6.36
1,2,259,0,43,64,6.01
14,1,101,58,67,54,5.18
16,3,153,110,38,34,4.72
6,3,171,89,56,73,4.62
8,3,213,90,52,36,4.91
13,3,242,86,71,58,3.65
10,3,190,99,37,19,3.81
15,4,232,0,65,59,2.38
14,3,176,0,40,50,3.98
12,2,236,0,55,26,4.86
11,4,241,89,26,52,5.03
10,2,120,67,43,58,4.48
11,2,188,86,59,51,3.24
12,3,225,83,60,37,3.33
9,3,229,124,61,50,4.03
9,4,253,104,30,48,2.55
14,3,136,67,65,46,3.77
15,2,176,76,59,52,5.98
12,2,165,71,30,33,4.75
13,3,134,74,46,41,4.29
14,3,210,88,57,51,4.68
12,3,181,0,49,54,4.87
10,2,154,57,61,49,5.76
10,3,264,79,45,53,3.1
13,3,115,32,76,54,5.61
14,3,148,0,39,37,5.15
4,3,185,0,58,56,4.74
8,3,218,56,49,26,5.13
10,3,231,0,72,8,5.58
16,3,175,91,55,52,3.87
12,2,203,68,79,57,5.17
8,2,87,30,30,16,4.5
13,3,205,94,59,38,5.14
20,3,206,76,65,46,4.0
6,2,151,63,40,47,5.04
6,2,136,73,22,48,5.32
7,2,173,55,38,47,5.84
9,2,223,74,71,51,4.24
11,3,202,70,50,59,3.5
10,3,175,0,55,60,5.15
8,2,154,64,24,56,3.54
19,2,221,0,60,60,3.99
8,3,218,0,51,50,5.37
10,3,213,75,43,31,3.29
10,2,156,44,63,56,3.36
10,3,167,66,28,38,3.32
14,1,140,82,53,55,3.75
9,1,158,0,58,56,6.02
16,3,211,73,73,42,3.99
11,3,207,76,50,42,3.42
12,3,131,24,42,44,4.74
10,2,201,61,77,61,4.94
10,3,232,91,35,45,5.2
6,3,240,76,53,71,3.22
16,3,163,66,50,53,5.87
14,2,171,75,74,78,4.07
14,2,163,67,67,92,5.1
10,2,164,0,48,46,4.95
13,3,244,92,37,42,3.8
7,3,215,91,51,44,4.65
10,2,196,0,53,39,5.2
9,3,255,70,48,39,3.9
15,3,174,94,50,48,4.78
6,2,161,0,22,32,6.3
13,3,230,67,52,56,3.15
11,3,277,77,54,28,1.82
13,3,164,0,49,32,4.45
12,3,179,94,28,44,4.11
5,2,146,0,46,33,5.45
8,2,171,24,41,17,7.36
10,2,174,90,54,62,4.54
9,2,211,0,35,28,3.38
15,3,174,91,64,59,3.35
11,2,122,0,43,39,6.29
6,3,120,42,59,61,4.02
7,3,241,51,54,31,3.67
10,3,215,69,61,75,4.75
10,3,166,63,82,84,4.35
11,2,160,62,38,53,6.01
13,2,175,0,44,35,5.74
11,2,176,68,52,52,5.73
19,3,242,0,61,52,4.67
8,2,180,0,40,39,6.91
15,3,175,48,50,48,4.6
11,4,292,64,64,32,3.8
8,2,225,69,56,42,4.28
10,2,156,91,52,48,5.28
12,3,216,0,40,60,2.97
11,3,131,51,62,66,4.32
10,3,161,0,38,36,5.58
14,3,201,73,64,60,3.01
6,1,101,44,36,38,4.68
13,3,224,76,75,43,4.0
12,3,225,100,49,39,3.91
13,3,185,0,86,36,5.03
10,2,199,59,30,27,5.41
13,2,199,48,77,55,4.34
13,2,140,46,65,48,6.01
15,3,249,79,52,42,4.58
13,2,182,71,61,70,2.76
9,1,132,44,48,67,4.87
11,3,174,50,50,41,4.82
13,2,171,0,61,49,5.48
11,3,236,87,60,52,3.95
9,2,151,80,42,53,5.38
9,3,182,0,48,26,4.91
13,2,140,57,62,44,5.31
6,2,182,0,60,72,5.46
6,2,138,0,43,67,6.16
7,3,176,79,49,27,4.19
8,2,156,0,47,68,3.17
11,3,214,78,46,26,5.66
12,3,219,91,65,52,4.15
13,3,219,94,38,59,3.41
15,2,152,73,73,77,4.09
11,3,159,27,45,48,4.58
11,2,203,92,59,71,3.37
13,2,230,75,38,20,4.84
12,2,139,0,53,69,5.01
14,1,199,84,57,63,5.41
9,3,223,102,55,16,2.63
12,3,230,38,71,65,4.77
11,2,178,0,26,18,5.7
10,3,240,65,56,51,3.85
7,3,211,92,35,24,3.74
11,3,204,79,76,68,4.12
14,2,191,57,92,54,5.05
16,1,50,0,33,73,7.69
5,3,147,0,44,43,6.18
9,2,181,0,45,53,4.87
13,3,178,75,48,29,4.52
11,2,131,59,53,24,5.66
13,2,183,45,57,37,5.22
14,3,203,0,51,44,3.69
11,2,157,0,52,38,6.02
8,2,165,69,33,41,4.09
12,2,124,60,62,63,3.74
7,2,134,51,54,39,5.8
14,2,227,67,61,45,5.2
14,2,145,57,44,48,5.32
11,3,235,58,41,54,4.17
4,3,242,17,58,30,6.6
11,2,156,53,54,51,6.18
10,3,185,64,75,43,4.53
16,3,156,70,59,44,6.28
12,2,168,0,55,57,5.42
17,3,235,93,83,63,2.8
15,2,207,0,62,50,4.87
14,3,213,81,54,43,5.18
8,3,197,0,28,36,5.5
13,1,140,77,41,45,4.59
9,3,153,63,67,40,5.23
12,1,110,0,57,62,4.24
14,2,160,81,41,60,4.91
15,2,184,60,52,47,4.81
10,2,112,70,27,55,6.04
4,3,236,0,36,49,4.01
13,3,248,70,37,34,5.61
9,2,219,80,53,59,3.38
13,3,151,0,72,52,3.72
10,3,183,62,57,55,4.95
19,2,194,87,56,45,5.47
6,3,187,47,41,50,6.11
12,2,172,0,51,69,3.92
13,3,198,58,55,34,3.64
11,2,177,72,39,59,4.91
9,2,190,98,43,40,5.66
11,2,189,51,70,48,3.54
12,2,214,77,53,27,4.96
14,3,186,77,41,51,4.66
11,2,208,58,55,51,4.92
11,2,156,81,40,40,5.93
6,3,177,39,47,38,4.34
6,2,225,50,46,56,2.84
5,3,235,82,53,47,4.2
12,4,258,90,71,35,3.99
14,3,103,49,56,57,4.76
8,2,205,82,27,50,4.83
10,2,254,88,50,48,5.04
14,2,194,0,71,57,5.46
7,2,170,61,46,42,5.33
14,3,184,61,69,61,3.53
7,2,203,0,45,53,5.2
11,2,250,106,34,57,4.28
15,3,173,0,41,52,3.52
16,2,191,0,63,51,5.06
10,3,178,0,51,43,5.54
11,2,238,98,37,24,3.42
7,3,247,77,41,56,3.62
7,2,181,46,61,45,5.25
14,2,171,77,70,58,5.52
11,2,206,0,62,47,4.5
17,2,145,0,62,51,6.0
9,3,195,86,29,30,5.25
15,3,234,56,52,53,0.83
12,3,231,0,44,43,2.68
9,3,220,0,38,38,5.01
13,3,155,86,47,13,4.04
11,3,233,74,25,47,4.84
12,2,177,38,45,49,7.2
11,3,209,80,53,47,3.39
12,3,179,69,86,63,2.19
13,3,188,83,52,50,4.71
9,2,173,0,46,33,5.23
8,3,230,82,35,36,4.21
14,3,210,82,50,31,5.72
8,3,184,71,40,41,5.12
17,2,129,101,53,59,3.52
12,3,200,0,48,43,4.61
12,3,207,0,71,66,4.79
15,2,163,0,45,51,6.62
11,3,163,67,52,32,4.51
9,3,255,59,37,43,7.07
15,2,227,60,57,51,4.42
10,3,139,95,50,52,3.61
9,3,219,46,77,44,4.12
7,2,156,0,40,42,5.83
16,3,212,0,67,64,2.98
9,3,207,52,56,55,5.52
8,2,173,69,62,57,5.08
11,3,255,79,62,61,4.34
14,2,148,43,66,61,5.27
12,3,179,75,66,36,5.56
16,3,174,61,84,71,3.6
11,2,195,54,66,55,4.45
9,2,192,0,34,45,5.59
12,3,170,56,69,57,4.86
9,2,153,67,53,50,3.7
9,2,195,0,44,35,3.83
10,2,161,76,42,62,5.87
11,2,133,69,21,47,4.67
14,1,72,57,50,66,4.3
12,3,251,87,50,70,3.91
16,3,224,113,52,58,3.28
14,2,182,128,50,54,4.42
18,3,186,114,30,42,4.32
10,2,244,85,54,53,2.65
8,3,232,76,56,44,2.95
12,3,216,61,54,45,6.12
14,3,131,93,26,21,4.73
10,3,248,76,58,63,4.45
12,2,173,66,62,54,5.52
15,2,178,61,35,35,4.54
17,3,166,0,61,41,5.19
15,2,209,0,46,54,4.85
12,3,182,87,38,26,3.75
9,2,207,101,43,57,4.71
6,2,200,84,54,60,4.88
12,2,139,60,46,50,4.86
14,2,164,92,46,26,5.43
13,3,186,83,65,48,5.31
14,3,174,0,70,46,4.95
14,2,102,84,51,35,4.67
6,2,92,0,12,46,5.16
13,3,141,84,58,43,5.38
6,3,178,34,54,56,4.3
8,3,235,0,59,59,5.28
14,2,149,70,57,72,4.57
12,2,180,68,48,36,5.34
8,2,195,75,46,69,3.78
10,2,143,38,56,44,6.03
13,2,188,0,38,42,4.26
8,3,202,81,55,58,3.35
13,2,151,0,56,39,5.48
9,2,176,77,46,57,5.09
12,3,184,45,80,46,4.73
11,2,149,50,41,56,4.86
9,3,214,90,61,51,3.11
6,2,235,0,56,44,6.53
9,3,199,100,33,51,5.2
13,2,129,63,35,53,5.39
13,2,155,66,50,40,4.07
9,3,142,60,37,37,5.11
12,3,199,95,64,43,4.24
14,3,201,52,68,43,5.67
7,3,196,61,45,34,5.76
10,1,189,35,57,58,7.77
9,4,226,68,62,51,5.22
9,1,117,0,17,14,5.28
11,3,186,79,54,60,3.61
17,4,192,95,21,38,4.03
11,3,252,73,64,43,6.23
11,3,159,0,49,55,4.03
9,3,179,88,33,53,5.49
15,2,169,65,51,18,5.25
11,2,98,38,43,33,5.65
11,3,198,0,79,47,4.25
12,3,238,92,27,24,4.27
12,3,177,73,48,28,4.3
13,3,141,68,58,40,4.56
12,2,212,92,59,54,4.45
12,2,189,0,58,42,4.52
13,2,148,0,56,75,3.35
11,4,210,124,64,29,4.05
9,2,151,50,48,35,6.53
8,2,162,60,49,34,6.35
11,2,153,71,69,85,4.77
12,2,201,85,12,36,4.51
8,2,189,65,37,40,5.34
12,2,201,94,52,62,5.28
8,3,231,69,29,35,4.26
10,2,222,23,53,62,7.39
12,3,233,110,36,49,3.77
13,3,152,48,39,57,5.13
5,3,246,0,37,28,4.33
13,3,201,78,66,58,4.16
6,2,122,81,39,43,6.68
11,3,183,89,55,49,4.59
13,2,182,85,50,43,3.78
7,3,204,0,59,52,6.78
